Tract,ZIP,County,ApproxLoc,TotPop19,CIscore,CIscoreP,Ozone,OzoneP,PM2_5,PM2_5_P,DieselPM,DieselPM_P,Pesticide,PesticideP,Tox_Rel,Tox_Rel_P,Traffic,TrafficP,DrinkWat,DrinkWatP,Lead,Lead_P,Cleanup,CleanupP,GWThreat,GWThreatP,HazWaste,HazWasteP,ImpWatBod,ImpWatBodP,SolWaste,SolWasteP,PollBurd,PolBurdSc,PolBurdP,Asthma,AsthmaP,LowBirtWt,LowBirWP,Cardiovas,CardiovasP,Educatn,EducatP,Ling_Isol,Ling_IsolP,Poverty,PovertyP,Unempl,UnemplP,HousBurd,HousBurdP,PopChar,PopCharSc,PopCharP,Child_10,Pop_10_64,Elderly65,Hispanic,White,AfricanAm,NativeAm,OtherMult,Shape_Leng,Shape_Area,AAPI,geometry
06037270100,90034,Los Angeles,Los Angeles,4202,30.12464407,58.97629854,0.04588368,44.97822029,11.74226684,67.67890479,0.677990284,94.95955196,0.0,0.0,1946.929993,78.70717679,2033.178603,87.65,440.6380342,52.71637317,26.34166996,19.49590422,8.0,53.43411721,15.0,59.60484808,0.96,84.71211118,7.0,66.73666527,0.45,14.70790378,55.79522064,6.812585357,83.90790292,34.5,32.51495513,6.5,83.61560174,11.8,44.52891326,8.6,36.56036446,2.1,16.36215997,19.0,32.04773869,1.4,2.732951588,22.1,70.81115336,42.62801516,4.421910697,39.06959153,5.4974,88.1961,6.3065,15.8972,36.554,10.7568,1.8563,8.6387,4044.57122823,573129.50743,26.297,"POLYGON ((148884.44849999994 -441677.13719999976, 148416.65069999918 -442011.02720000036, 148366.3588999994 -442095.6403999999, 148320.38960000128 -442059.2539999997, 148296.65700000152 -442075.96439999994, 148307.55939999968 -442103.4040999999, 147918.1127000004 -442375.4749999996, 147995.58399999887 -442504.9650999997, 147460.11850000173 -441705.34949999955, 147422.37559999898 -441701.8803000003, 147457.6715000011 -441647.8119999999, 148033.84059999883 -441697.33100000024, 148211.1314000003 -441683.56989999954, 148411.68140000105 -441614.3837000001, 148630.64189999923 -441465.5566999996, 148884.44849999994 -441677.13719999976))"
06037480802,91803,Los Angeles,Alhambra,3162,31.0410267,60.7286939,0.05278424,68.08960797,11.82774897,70.49159925,0.32802941,79.1910392,0.0,0.0,1586.528015,74.41860465,966.3098073,55.95,893.9611675,97.85187961,76.88224792,86.41461878,27.2,87.383352,115.1,97.36011954,2.63,95.06287227,0.0,0.0,0.0,0.0,63.02103538,7.694855901,94.13814561,30.09,25.23678963,4.55,39.88965871,7.52,10.48105683,19.8,64.51531258,18.3,84.04384896,37.4,65.27638191,3.6,25.23425299,12.1,23.80228137,38.88845864,4.03399714,33.698941,6.9576,70.019,23.0234,53.2258,6.0089,0.1581,0.0,3.4156,5796.77843047,1718871.3514,37.1917,"POLYGON ((171185.3616000004 -435496.04289999977, 171190.99540000036 -435529.2187000001, 171206.49610000104 -435524.1442999998, 171014.0837999992 -435654.1727, 171236.9437999986 -435580.0236999998, 171253.30420000106 -435911.23170000035, 169969.11210000142 -436042.01329999976, 169826.43290000036 -436143.75380000006, 169769.71240000054 -436165.49179999996, 169743.10689999908 -434941.86230000015, 169991.8220999986 -434930.4863, 170079.3687000014 -434894.83270000014, 170220.8759999983 -434791.0011999998, 170292.38540000096 -434770.85809999984, 171043.23629999906 -434746.8883999996, 171174.84739999846 -434779.48649999965, 171194.32669999823 -435388.13150000013, 171185.3616000004 -435496.04289999977))"
06037480901,91803,Los Angeles,Alhambra,5407,36.35011801,69.67977811,0.05334987,69.32171749,11.85129966,71.3627878,0.240676798,68.81144991,0.0,0.0,1518.204976,73.54338585,746.7193697,40.05,797.8819247,93.5181716,56.69270694,61.09640832,27.0,87.30869728,90.9,96.0318778,0.735,79.57643944,0.0,0.0,0.0,0.0,57.33646105,7.000770505,86.75793404,21.08,10.43120638,6.15,78.21401078,5.75,2.554835494,19.3,63.60415085,21.7,88.69941805,43.0,73.41708543,5.7,53.8912025,21.5,68.93536122,50.05473058,5.192302474,50.40342915,8.0451,77.7326,14.2223,39.1714,6.5471,3.6434,0.0,0.9432,3960.90570758,953410.136897,49.6948,"POLYGON ((171469.8038999997 -435436.99260000046, 171190.99540000036 -435529.2187000001, 171163.53689999878 -434342.9907999998, 172121.50620000064 -434316.5367999999, 172142.77899999917 -435073.9380000001, 171469.8038999997 -435436.99260000046))"
06037531302,90023,Los Angeles,East Los Angeles,6215,73.7088723,99.54614221,0.0482775,55.38270068,12.21812171,88.6621033,0.583951912,92.52022402,0.0,0.0,3287.703288,85.85896474,2649.188078,93.7875,673.5688622,74.21006619,94.87520163,99.42028986,36.85,91.89996267,12.6,53.22928773,2.39,94.20251489,7.0,66.73666527,2.5,59.17525773,73.50306662,8.974709834,99.30304916,62.39,71.73479561,5.75,69.98973569,17.48,78.25274177,49.1,96.03897747,31.0,96.08878062,56.4,88.53015075,6.6,63.41749089,25.3,81.03929024,79.17434784,8.21295325,91.65405951,16.959,75.7361,7.3049,99.5012,0.4988,0.0,0.0,0.0,4821.96385449,883485.550838,0.0,"POLYGON ((167807.5412000008 -442313.5092000002, 168083.07939999923 -442369.9090999998, 168082.3302000016 -442316.4479, 168469.9737999998 -442519.3493999997, 168483.41699999943 -443280.39360000007, 167989.52789999917 -443238.07210000046, 167976.96880000085 -442804.96389999986, 167433.90040000156 -442807.71079999954, 167431.84050000086 -442728.97950000037, 166965.23919999972 -442739.7759999996, 166954.2291000001 -442322.27880000044, 167807.5412000008 -442313.5092000002))"
06037481001,91801,Los Angeles,Alhambra,4369,41.74553919,77.71053959,0.05462941,71.66148102,11.80787374,69.89421282,0.177109111,57.73490977,0.0,0.0,1530.631002,73.63090773,916.0461296,52.75,797.8819247,93.5181716,67.90663556,76.42091997,14.3,73.75886525,24.5,73.9664619,0.345,55.42025149,1.0,12.45275094,1.2,37.57159221,58.17887836,7.103629492,88.18917237,32.92,30.2218345,5.73,69.52784193,9.34,23.94067797,21.7,67.60313845,23.8,91.21667343,38.1,66.30653266,4.7,40.60385216,33.1,94.63878327,56.65195706,5.876649288,60.47655068,5.9739,63.447,30.5791,27.1458,12.1538,0.412,0.0,0.8011,4841.25451618,1049646.71984,59.4873,"POLYGON ((172636.75809999928 -435650.8202999998, 172158.33619999886 -435662.79679999966, 172121.50620000064 -434316.5367999999, 172829.10159999877 -433903.69959999993, 173184.6154000014 -434486.7282999996, 173194.20589999855 -434537.57770000026, 172610.3594999984 -434852.57940000016, 172636.75809999928 -435650.8202999998))"
06037481002,91801,Los Angeles,Alhambra,5646,37.35476697,71.14220877,0.05462941,71.66148102,11.67006296,65.2271313,0.314912597,77.94648413,0.0,0.0,1473.047994,72.81820455,825.0682166,45.9875,797.88218,93.53066067,60.29821446,66.25078765,12.0,68.94363568,16.65,62.4439648,0.2,35.6187955,1.0,12.45275094,4.0,70.42382589,57.77738563,7.054607309,87.41754823,37.65,37.48753739,5.01,52.5404157,10.77,36.27866401,14.2,53.5813718,21.4,88.34754365,39.7,68.83165829,2.8,14.39354503,23.2,74.79087452,51.04560218,5.295088065,52.01714574,11.1938,73.9107,14.8955,36.0078,9.7768,0.248,0.0,0.9741,4266.74296379,931816.620717,52.9932,"POLYGON ((174077.6774000004 -433535.41899999976, 174056.9461000003 -433615.9419999998, 174075.06679999828 -433612.91839999985, 174116.22360000014 -433858.42169999983, 174132.9968000017 -433861.8602999998, 174138.37079999968 -434020.5312000001, 173194.20589999855 -434537.57770000026, 173184.6154000014 -434486.7282999996, 172829.10159999877 -433903.69959999993, 174095.05829999968 -433152.1621000003, 174102.84910000116 -433302.4643000001, 174026.4050000012 -433347.2587000001, 174083.2239000015 -433452.42420000024, 174057.08830000088 -433474.69180000015, 174077.6774000004 -433535.41899999976))"
06037481102,91776,Los Angeles,San Gabriel,4000,32.97328247,64.01916288,0.05605125,74.10080896,11.71669083,66.84505289,0.115062223,41.84194151,37.52982429,70.34482759,1517.841329,73.53088272,659.1657866,32.9,676.2866246,74.42238042,59.71274155,65.39382483,12.0,68.94363568,17.55,64.27029719,0.125,21.95896757,0.0,0.0,3.75,67.35395189,56.45010007,6.892546005,85.2022402,31.51,27.69192423,3.33,13.49756223,9.13,22.09621137,16.5,58.69400152,40.2,98.61956963,39.5,68.4798995,4.5,37.71473191,31.1,92.19264892,46.11770145,4.783904589,44.50327786,15.9,71.675,12.425,19.475,12.05,1.2,0.0,2.0,3529.5333334,616177.211904,65.275,"POLYGON ((176307.15879999846 -433552.45299999975, 176448.91259999946 -433817.6657999996, 176095.0518000014 -433688.65359999985, 175908.61679999903 -433642.3638000004, 175613.59319999814 -433602.35639999993, 175340.52309999987 -433603.06379999965, 175321.87889999896 -433004.49260000046, 175787.66039999947 -432932.45189999975, 176120.91090000048 -432924.19379999954, 176131.0874999985 -433273.7260999996, 176179.99500000104 -433305.58440000005, 176307.15879999846 -433552.45299999975))"
06037480803,91801,Los Angeles,Alhambra,3699,37.69248566,71.63388805,0.05334987,69.32171749,11.77094099,68.62476665,0.169115368,56.01742377,0.0,0.0,1480.417297,72.94323581,795.510885,43.9125,894.0593447,97.86436868,75.92896419,85.6710775,16.4,77.09966405,71.3,94.45459074,0.845,82.40900066,0.0,0.0,0.0,0.0,58.12714119,7.097312393,88.00248911,29.52,24.1774676,10.0,99.51244547,8.2,14.74327019,11.7,47.50696026,11.1,65.97645148,33.9,60.01256281,4.6,39.21134826,21.4,68.54245881,51.19717537,5.310811131,52.29450328,9.5431,75.7232,14.7337,60.0433,11.003,0.784,0.2974,4.8121,4345.69786366,1091535.1669,23.0603,"POLYGON ((171173.58100000024 -434700.6227000002, 171174.84739999846 -434779.48649999965, 171043.23629999906 -434746.8883999996, 170292.38540000096 -434770.85809999984, 170196.72740000114 -434802.2335999999, 170023.76260000095 -434921.2111999998, 169743.10689999908 -434941.86230000015, 169715.29419999942 -434155.40380000044, 169859.8808999993 -434025.22119999956, 169989.9464999996 -433983.8602, 170209.5923999995 -433950.2965000002, 170511.57330000028 -433941.08609999996, 170621.40410000086 -433960.2477000002, 170682.92210000008 -433986.56429999974, 170777.3392000012 -434057.6188000003, 171033.1026000008 -434304.15610000025, 171163.53689999878 -434342.9907999998, 171173.58100000024 -434700.6227000002))"
06037481902,91803,Los Angeles,Alhambra,3443,28.03989443,55.08068583,0.05219839,66.80771624,12.02633308,79.81331674,0.656071981,94.57373989,0.0,0.0,1796.019714,76.94423606,1949.475389,86.225,797.8819247,93.5181716,50.2679756,51.94706994,1.2,18.70100784,5.1,31.01444463,0.22,38.7028458,0.0,0.0,0.0,0.0,51.71365742,6.3142273,74.8226509,33.62,31.31854437,6.7,86.54092892,8.66,18.39481555,15.3,55.98582637,13.3,72.2560563,33.5,59.3718593,1.5,3.214471629,9.0,10.1774398,42.80961348,4.440748345,39.33434191,10.5722,70.0842,19.3436,54.4583,9.2652,3.6015,0.4938,0.4066,5397.50891994,889555.282335,31.7746,"POLYGON ((171271.24859999865 -436610.9918999998, 171276.33469999954 -436762.3421, 171392.1336000003 -436759.0758999996, 171402.45329999924 -436852.2955, 171333.57189999893 -436903.6838999996, 171316.1785000004 -436958.3909999998, 171256.84809999913 -437016.69269999955, 171246.0362999998 -437148.2712000003, 171195.21950000152 -437302.0460000001, 170960.0773999989 -437335.82359999977, 171005.04430000111 -437444.6758000003, 171219.46350000054 -437828.58999999985, 171147.3214999996 -437808.14389999956, 171026.9310999997 -437714.1923000002, 170921.36580000073 -437665.3284, 170830.96660000086 -437646.01300000027, 170638.64570000023 -437636.6732999999, 170507.61740000173 -437593.40469999984, 169578.7360999994 -437614.67310000025, 169614.94000000134 -437572.36479999963, 169750.51740000024 -437512.48510000017, 171049.23730000108 -436649.61930000037, 171161.64809999987 -436595.9391000001, 171253.5106999986 -436572.61670000013, 171271.24859999865 -436610.9918999998))"
06037430502,91024,Los Angeles,Sierra Madre,6902,10.78190615,14.91427131,0.06133785,84.57996266,11.73101532,67.26820162,0.044931455,16.05476042,0.0,0.0,1057.203013,64.86621655,279.3904668,7.2125,505.4382008,61.05907331,58.52122301,63.76811594,0.0,0.0,0.0,0.0,0.135,23.71939113,0.0,0.0,2.2,54.84536082,35.63838601,4.351439853,30.69072806,20.44,9.745762712,4.39,35.60431101,6.86,7.066301097,2.3,7.403189066,3.4,27.25673298,11.7,14.04522613,7.8,74.10203019,13.1,28.69455006,23.88623531,2.477778969,11.93898134,10.4318,69.8348,19.7334,19.2843,65.184,0.5216,0.0,2.6804,7618.77900093,2949882.35606,12.3298,"POLYGON ((178125.54720000178 -426955.4746000003, 178087.84530000016 -425860.92789999954, 180819.33949999884 -425783.8616000004, 180847.04659999907 -426851, 178125.54720000178 -426955.4746000003))"
06037432300,91731,Los Angeles,El Monte,4350,53.90804157,91.55320222,0.05763123,76.93839452,11.87831142,72.38332296,0.278123964,74.02613566,0.0,0.0,1924.305725,78.4696174,734.5235531,39.125,702.6912038,77.86936431,75.71366691,85.39382483,21.9,83.53863382,192.3,99.05362776,1.05,85.7180675,3.0,33.15833683,5.5,77.61741123,67.28954345,8.21603989,97.11263223,46.3,50.99700897,6.6,85.0269438,10.9,37.00149551,35.7,85.92761326,18.9,84.89646772,38.7,67.17336683,5.6,52.5247267,17.9,53.62484157,63.25227632,6.561316923,70.44881493,13.6782,73.0575,13.2644,46.5287,7.6782,0.0,0.4828,0.2069,6151.55133831,1987649.06015,45.1035,"POLYGON ((181110.91809999943 -435101.7906999998, 180906.80750000104 -435511.55819999985, 180496.9589000009 -435324.409, 179319.67110000178 -434888.9307000004, 179475.93890000135 -434366.89389999956, 181356.68919999897 -433991.1242000004, 181655.68890000135 -434011.43840000033, 181499.21979999915 -434210.3044999996, 181110.91809999943 -435101.7906999998))"
06037432500,91732,Los Angeles,El Monte,8180,52.02690934,90.09077156,0.05938691,79.98755445,12.02522411,79.72619788,0.093267674,34.94710641,0.012990636,13.51724138,1762.355652,76.49412353,1099.703211,63.975,896.4878908,97.90183589,70.91540304,80.25204789,1.2,18.70100784,21.3,69.86551552,0.56,72.97154203,8.0,72.15455691,3.5,66.68957617,63.92557218,7.805299666,95.00933416,64.61,73.80358923,5.41,62.39414935,13.73,58.79860419,29.4,79.473551,28.3,94.78955204,35.7,62.66331658,2.9,15.83810515,20.5,64.81622307,64.25746524,6.665587686,71.84820978,6.5037,75.5379,17.9584,59.7433,6.9071,0.1711,0.0,0.868,7797.32791455,2817415.51065,32.3105,"POLYGON ((183770.19139999896 -432688.03270000033, 184975.19689999893 -433149.3987999996, 184840.0102000013 -433503.88630000036, 185253.95230000094 -433661.2337999996, 185075.3348999992 -433843.10390000045, 184900.33040000126 -434069.6096999999, 184776.40469999984 -434272.0641999999, 184650.76999999955 -434538.1311999997, 184402.03029999882 -434442.6288999999, 184195.03810000047 -434536.64389999956, 184076.23730000108 -434531.9325000001, 183401.1897 -434274.8208999997, 183212.5918999985 -434163.26630000025, 182592.52980000153 -434101.33579999954, 182693.87460000068 -433672.80819999985, 182732.55700000003 -433655.6891999999, 182821.817400001 -433665.14159999974, 182857.32019999996 -433575.41089999955, 182720.3018000014 -433590.3689000001, 182673.44330000132 -433551.8465999998, 182925.2426000014 -433513.4073000001, 183017.90819999948 -433522.45359999966, 183332.64799999818 -433329.8953, 183410.20160000026 -433234.5091000004, 183487.63540000096 -433186.28220000025, 183560.65320000052 -433191.51850000024, 183620.30860000104 -433035.03450000007, 183637.23939999938 -433041.4475999996, 183770.19139999896 -432688.03270000033))"
06037432602,91732,Los Angeles,El Monte,4852,47.23759778,84.69490671,0.05846283,78.00871189,11.94431824,75.38270068,0.443412449,87.14374611,0.076640358,23.75862069,1881.285665,77.931983,989.0355616,57.2125,812.1283445,94.61720994,66.44045031,74.60617517,20.0,81.91489362,4.8,28.32475511,0.17,29.23891463,1.0,12.45275094,1.55,42.33676976,60.33967623,7.367462482,91.42501556,63.91,73.08075773,4.99,52.01437003,13.59,57.96360917,25.3,73.8420653,16.5,80.38976857,39.3,68.00251256,2.7,13.1832379,24.1,77.5792142,61.80946934,6.411650944,68.41906203,9.6455,77.7824,12.5721,54.4518,1.6076,0.0,0.0,1.4839,4493.37431647,1067342.37512,42.4567,"POLYGON ((184650.76999999955 -434538.1311999997, 184558.34409999847 -434807.93340000045, 184500.02389999852 -435062.58999999985, 184440.92639999837 -435696.51159999985, 184305.19449999928 -435738.9835999999, 183407.43980000168 -435893.7718000002, 183945.06659999862 -434487.6458999999, 184052.87049999833 -434526.8764000004, 184159.9492000006 -434540.3786000004, 184295.80900000036 -434500.4573999997, 184402.03029999882 -434442.6288999999, 184650.76999999955 -434538.1311999997))"
06037432700,91731,Los Angeles,El Monte,5779,66.5575139,98.28542612,0.05763123,76.93839452,11.93241395,74.7230865,0.295133465,75.85563161,0.029463901,17.89655172,2053.384338,79.90747687,1531.863351,78.7125,819.7953124,94.9918821,86.57841192,94.3289225,33.0,89.7723031,105.8,96.99485306,0.46,66.60489742,3.0,33.15833683,7.0,83.27605956,74.09996715,9.047591271,99.40261357,51.4,58.34995015,5.24,58.55786502,11.52,42.39780658,41.5,91.02758795,21.4,88.34754365,51.0,83.04020101,10.6,88.40447683,31.7,92.83903676,70.91682158,7.356379384,81.30358043,14.3797,73.2134,12.407,81.4847,1.9554,0.0,0.0,0.0,6881.65767432,1866388.1135,16.56,"POLYGON ((180692.41270000115 -436318.30649999995, 180701.48999999836 -436681.82830000017, 180528.8953000009 -436652.9924999997, 180390.06870000064 -436609.5878999997, 179996.07079999894 -436418.42819999997, 180301.64909999818 -436230.05950000044, 180442.85929999873 -436102.87870000023, 180906.80750000104 -435511.55819999985, 181110.91809999943 -435101.7906999998, 181619.1666000001 -435297.5209999997, 182681.9387000017 -435540.9104000004, 182483.25200000033 -436048.4637000002, 181760.34939999878 -436165.92399999965, 181532.53720000014 -436256.4221999999, 181418.30200000107 -436281.4265999999, 180692.41270000115 -436318.30649999995))"
06037432801,91731,Los Angeles,El Monte,2797,61.55097601,96.41956631,0.05679963,75.12134412,11.89284869,72.93092719,0.652939021,94.47417548,0.280529575,33.72413793,2054.732646,79.94498625,1992.596036,86.9375,765.0920794,86.74909454,64.0374761,71.63201008,23.25,84.69578201,120.35,97.59256185,0.47,67.04169424,3.0,33.15833683,2.5,59.17525773,72.90375681,8.901534226,99.1661481,64.3,73.59172483,4.28,33.11521683,14.56,63.8334995,44.2,92.98911668,52.7,99.6075247,54.6,86.68341709,3.0,17.11348256,27.5,85.95690748,66.65845171,6.914648021,75.39082199,8.9739,56.8466,34.1795,49.4816,2.7887,0.1788,0.0,0.0,4079.8729211,792339.761487,47.5509,"POLYGON ((180245.3123999983 -436264.8395999996, 180023.69449999928 -436401.4386, 179753.51940000057 -436259.9787999997, 179903.44000000134 -435653.6348000001, 179893.74769999832 -435649.17399999965, 180032.625500001 -435189.0689000003, 179834.31179999933 -435106.4913999997, 179840.52749999985 -435081.06570000015, 180496.9589000009 -435324.409, 180906.80750000104 -435511.55819999985, 180442.85929999873 -436102.87870000023, 180245.3123999983 -436264.8395999996))"
06037432902,91770,Los Angeles,Rosemead,3312,36.80290518,70.31013616,0.05605125,74.10080896,11.93236969,74.71064095,0.722324044,95.83074051,0.238238617,32.75862069,1988.33964,79.1447862,2182.813057,89.5875,678.3323435,74.9219433,65.68785719,73.79962193,29.25,88.37252706,94.55,96.28092313,1.055,85.78424884,3.0,33.15833683,0.7,24.83390607,71.46655134,8.726051723,98.85500933,36.48,35.6555334,2.35,3.566846292,9.96,29.64855434,26.2,75.22146292,14.9,77.14169712,28.3,51.09296482,5.6,52.5247267,14.5,35.81749049,40.65832321,4.217589621,36.16994453,5.1329,70.5012,24.3659,29.5592,8.2126,0.2114,0.5737,3.9553,4494.72694592,1083944.67715,57.4879,"POLYGON ((178847.12189999968 -434728.8421, 179373.41699999943 -434908.1337000001, 179394.12429999933 -434945.65610000025, 179407.87150000036 -435345.92449999973, 179389.76269999892 -435403.6599000003, 179409.4389999993 -435413.3532999996, 179440.07310000062 -436290.37930000015, 178644.33999999985 -436315.8727000002, 178633.71169999987 -435827.00179999974, 178601.12799999863 -435343.34800000023, 178752.7098999992 -435334.81510000024, 178780.75759999827 -435085.70150000043, 178847.12189999968 -434728.8421))"
06037123510,91405,Los Angeles,Los Angeles,4795,40.37171986,75.63035804,0.06236471,88.69943995,11.59401635,63.16116988,0.115435516,42.02862477,0.0,0.0,864.6286825,61.61540385,983.484226,56.85,726.638249,83.12726364,59.18053182,64.73850032,37.0,92.29189996,15.0,59.60484808,0.255,43.65320979,4.0,43.78412432,0.0,0.0,54.30730568,6.630911236,80.9334163,38.08,38.13559322,5.54,65.35796767,9.42,24.72582253,24.1,71.55150595,29.2,95.29029639,44.0,74.69849246,5.4,49.85684539,25.6,81.83776933,58.69338819,6.088412047,63.47705497,8.9051,75.391,15.7039,48.9885,35.7873,3.316,0.3128,5.5892,3730.39925992,802078.456003,6.0063,"POLYGON ((144572.65179999918 -423859.4724000003, 144551.98490000144 -422651.2263000002, 144968.91640000045 -422645.0937000001, 145045.2093999982 -422871.63159999996, 145370.25140000135 -423435.23840000015, 145377.26729999855 -423845.7877000002, 144572.65179999918 -423859.4724000003))"
